CNTR_CODE,NUTS_ID,NUTS_NAME,Panel A
DE,DE26A,Main-Spessart,-1.235714554
DE,DE26B,"Schweinfurt,",-10.19618161
DE,DE26C,"Würzburg,",-1.730988279
DE,DE271,"Augsburg,",-8.357195809
DE,DE272,"Kaufbeuren,",0
DE,DE273,Kempten,0
DE,DE274,"Memmingen,",0
DE,DE275,Aichach-Friedberg,-12.09052083
DE,DE276,"Augsburg,",-1.073624348
DE,DE277,Dillingen,-1.998105334
DE,DE278,Günzburg,-0.689821704
DE,DE279,Neu-Ulm,-7.315216402
DE,DE27A,Lindau,-4.783040457
DE,DE27B,Ostallgäu,-4.783043451
DE,DE27C,Unterallgäu,-4.783045816
DE,DE27D,Donau-Ries,-1.966255453
DE,DE27E,Oberallgäu,0
DE,DE300,Berlin,-5.160454092
DE,DE401,Brandenburg,-3.131020594
DE,DE402,"Cottbus,",-3.675016993
DE,DE403,Frankfurt,5.403402666
DE,DE404,"Potsdam,",-6.050600645
DE,DE405,Barnim,-6.291148169
DE,DE406,Dahme-Spreewald,-6.5760661
DE,DE407,Elbe-Elster,-2.770416427
DE,DE408,Havelland,-6.451446974
DE,DE409,Märkisch-Oderland,-6.141798593
DE,DE40A,Oberhavel,-9.525859388
DE,DE234,Amberg-Sulzbach,-4.783040112
DE,DE235,Cham,-5.69925201
DE,DE236,Neumarkt,-3.578411248
DE,DE237,Neustadt,-4.783042387
DE,DE238,"Regensburg,",-3.860991334
DE,DE239,Schwandorf,-2.538212768
DE,DE23A,Tirschenreuth,0
DE,DE241,"Bamberg,",-8.147640482
DE,DE242,"Bayreuth,",0
DE,DE243,"Coburg,",0
DE,DE244,"Hof,",0
DE,DE245,"Bamberg,",-2.6123115
DE,DE246,"Bayreuth,",-4.783047631
DE,DE247,"Coburg,",-4.783038509
DE,DE248,Forchheim,-6.230881711
DE,DE249,"Hof,",0
DE,DE24A,Kronach,1.412060388
DE,DE24B,Kulmbach,-19.26868233
DE,DE24C,Lichtenfels,-2.30601359
DE,DE24D,Wunsiedel,0
DE,DE251,"Ansbach,",0
DE,DE252,"Erlangen,",-8.485484404
DE,DE253,"Fürth,",-6.179300598
DE,DE254,"Nürnberg,",-6.299203992
DE,DE255,"Schwabach,",-4.783042015
DE,DE256,"Ansbach,",-4.783040984
DE,DE257,Erlangen-Höchstadt,-4.904457944
DE,DE258,"Fürth,",-4.78304009
DE,DE259,Nürnberger,0
DE,DE25A,Neustadt,-4.783042833
DE,DE25B,Roth,305.2010301
DE,DE25C,Weißenburg-Gunzenhausen,7.575862315
DE,DE261,"Aschaffenburg,",-10.80058852
DE,DE262,"Schweinfurt,",-19.55502393
DE,DE263,"Würzburg,",-12.11219042
DE,DE932,Cuxhaven,-4.721747589
DE,DE933,Harburg,-6.249025428
DE,DE934,Lüchow-Dannenberg,-6.662946936
DE,DE935,"Lüneburg,",-8.716236071
DE,DE936,Osterholz,-2.927598909
DE,DE937,Rotenburg,-7.483565093
